date,reviewerID,restaurantID,rating,flagged
4/20/2009,_Byc289XBzHQgo2DzHcTbw,0fFLUKl71vv3eNV2xhikEw,4,N
4/20/2009,xWpEpEKAXNhGKafT2Lq_yQ,Z2nOMPedr7XYhgYhILJjEA,4,N
4/20/2009,E4JmL1W6MLEht5QwDbPBfQ,Z2nOMPedr7XYhgYhILJjEA,3,N
4/20/2009,FyblP4CYLiahZFGtYVewug,50gFzdVglOz88eFJ6v-26A,5,N
4/20/2009,grv91YbcFZhreh7Ulro1VA,50gFzdVglOz88eFJ6v-26A,5,N
4/20/2009,QrP9FVvNwLd7Isv24zCw5A,sfWMOqUEp8S2adDeJp7Kzg,5,N
4/20/2009,_E5HgOQAMmqoEaADj1wDeA,dLS8GPg-K1O-zJ3VJAtiyg,5,N
4/20/2009,itLH2KQLLUS0TNzCTkqsdQ,dLS8GPg-K1O-zJ3VJAtiyg,4,N
4/20/2009,fnV07YdI2QFAjMwSzWjYvw,_UJ3KqtHIHjExbAg-iIGUA,5,N
4/20/2009,Eb0_5o2pa4qJY7hxSdtQDg,hylBw5ND7XyPldM6BN28vw,3,N
4/20/2009,Qz1n10wY29WsSSWp9z8WBg,o4NcUfco7JxOcyfKFWyAhg,1,N
4/20/2009,10gUtIytl5j8lswV4TRbbg,NYhIkpTi4ffmkAu4o2aKuA,5,N
4/20/2009,Vs5MjrdLmPqnTHmBySlr2g,8d_DiHWB-pjBVW3a7D8EWg,3,N
4/20/2009,ILz8ApVEgTqbv5LnC6PyuA,O6uWHgJzylSjWjPSJKGhnQ,3,N
4/20/2009,22MhrUQrcamK25LYcTBe4A,qkfBgSCbekH3DHTanVL1_w,4,N
4/20/2009,87-BuKaGRZCFHXksonKLbQ,qkfBgSCbekH3DHTanVL1_w,4,N
4/20/2009,tqpFDGMt0v1QLgGclh5-KA,z_qEuUuRWIq4O-YufXHf1w,4,N
4/20/2009,ZuqdXLgKpdy-lWjM8lAghw,28gamO9SwWMHxwB0nP_plQ,4,N
4/20/2009,15nD50SrNJN8E5DYDa0GWQ,h-CNRJ-bqSZvz75J4A9cFg,4,N
4/20/2009,n2UsVjISE1nOow63cm3auQ,LMaoM2Ue2BR_HI9ba3JsZg,3,N
4/20/2009,51-uEhsBjoLQwQ0iUmYlBg,6gZTET0y7ARZMrbJRmI2mw,5,N
4/20/2009,VHMJDk1SGw_gZ9Yx7DCJQw,RYw_no9ohtCg09aKorVffg,2,N
4/20/2009,x1YKqyTx-ExQ6dl_ehvylg,xXSMc3pDWTRQHLgjBTtTUg,4,Y
4/20/2009,P1oK3UGg1UjzwjvKh0qNqQ,0Cc0SBLU0joTqsnbitQ7Ng,5,N
4/20/2010,FdQZxULvI4GT0-1meVap7w,HOJqzz1WvOmeR9oESJ4d9A,5,N
4/20/2010,Sg_BvnTHsbc1AABiJjaiPA,HOJqzz1WvOmeR9oESJ4d9A,5,N
4/20/2010,e49rP3hafK9TK-twxheuDA,HOJqzz1WvOmeR9oESJ4d9A,4,N
4/20/2010,jWbS5rrHoq69vKzKE837aw,HOJqzz1WvOmeR9oESJ4d9A,5,N
4/20/2010,uNdlDCVH5vajsuUz9dBMMQ,HOJqzz1WvOmeR9oESJ4d9A,4,N
4/20/2010,AGhzA8DFwZhzCCo9awOHWw,AkfSndWBxnTn-LpmiL8aLA,4,N
4/20/2010,cJwXPcngH-0IpEaQpAg3Tg,boE4Ahsssqic7o5wQLI04w,5,N
4/20/2010,M6hb5LzJDjlxY_y50ZoURg,LYppbvgJlBG0SqjSKFiFGg,5,N
4/20/2010,RK__yXOIY4aI0tw57EKB9A,eHtnZ0ISo63_0zr9rFotjw,5,N
4/20/2010,p3SNPaOrP5LlPX45KQZeNg,WaIbupMGDBi5B3SChsUH8A,4,N
4/20/2010,yScyaOOamTXWoc4dDD96Sg,OKOfoisduqP24uK3WYvx7Q,4,N
4/20/2010,wpZq3caJieDj5Zs4PjGniw,sfWMOqUEp8S2adDeJp7Kzg,5,N
4/20/2010,Rmf49nch9cjZhCGpX51zAQ,NGfbRjWoqUh2fGw8DU_pmA,5,N
4/20/2010,qruOUB36ZPf9zztkemL2pw,GEpXn9rtTMtIj5NsGFiNQw,4,N
4/20/2010,BJO0qHeqEI2tp3uSHefrNQ,jGiKIJCVLZHXQDSNnSLPsw,3,N
4/20/2010,HqBG9SwCB5X-qedupibamg,F7IQngaDDBgYvhA3U31q-g,5,N
4/20/2010,BgzXeAMbj1jww7vfNYOfAg,AqgG-1aD6JYj9D6OmBWO3w,5,N
4/20/2010,mCtbnY3HVLUmb91ADNPczQ,CwPi6NVuJIZZx4IBcTekFQ,3,N
4/20/2010,P5KZ3HqZFwX0jgOMMSsj9Q,O6uWHgJzylSjWjPSJKGhnQ,5,N
4/20/2010,GjqDT7cYtNc2pqeB7Ny3WA,tCkwBTuEFvhuaBoEUWqbuQ,5,N
4/20/2010,96Jj39graT9Uw3ZxHmjalA,h-CNRJ-bqSZvz75J4A9cFg,4,N
4/20/2010,LKhF4mJ5PMA-st6r4395-w,4wreIFjaPMppyEnzKHbozg,4,N
4/20/2010,KKzgrKe4WJHcSjRJlHoYug,oCTlReyKjJxKPFYfCurxxQ,4,N
4/20/2010,UbGpLWKdKqkn0Vs1_gKbQg,LMaoM2Ue2BR_HI9ba3JsZg,4,N
4/20/2010,7cODjbLalDdxfh2AbHBnLg,LMaoM2Ue2BR_HI9ba3JsZg,3,N
4/20/2010,Sl4ZORA8uCnsIDe9qN1vCg,u_Ze5HkcNXgECvYvKS0HLA,3,N
4/20/2010,4Pnic1p6vf2mC7m6itpa-g,u_Ze5HkcNXgECvYvKS0HLA,3,N
4/20/2010,Qk8qX_Sj3MsR7x2fSQZb4g,2WoMT3wSpp9vxZeTv6u-cw,4,N
4/20/2010,4LM-CQfAyYuYV68KP4vKFw,08X_5WTOVNvk4SgPRKBjjQ,2,N
4/20/2010,Wcv062WqYC6FhAbHqHncwA,t3pYu8eidmb2ZmexHRHT_Q,4,Y
4/20/2010,a4XvI0EkRHfmhflqSEsNSg,FCcgXODBs6O7MGH3VZNyLQ,5,Y
4/20/2010,WhNM9vxNlRAYeWYy5YbV-g,OKOfoisduqP24uK3WYvx7Q,4,Y
4/20/2010,hFZO3UpBNXiIJEC4ev70AQ,oLM9piDKbj2PDgy-m3XEcQ,1,Y
4/20/2010,JP7XEoqlfKZlKPt_fuDw6w,Dg57YSmA4IlLF5_YgDwKFg,5,N
4/20/2011,A510CFZi6V3Vmvws0VakVw,pbEiXam9YJL3neCYHGwLUA,5,N
4/20/2011,AxL4bvNpfoHGMviUbxk9KQ,HOJqzz1WvOmeR9oESJ4d9A,5,N
4/20/2011,npUnrpiVQ9BzXPqCZSd0rw,HOJqzz1WvOmeR9oESJ4d9A,3,N
4/20/2011,JOdw_qxgHxQl1D-NoQrZmg,HOJqzz1WvOmeR9oESJ4d9A,4,N
4/20/2011,63dMSEPD5OUxiby7GIc1pw,WBU0yq9J8qiYQfI_fh2P1Q,4,N
4/20/2011,hQhwmWK4PlqkDMDk1NKqAg,bNXpwTSavHBV9zBk2lUlGA,5,N
4/20/2011,cJYedX-eHBOY2Bu5Iwb2ig,boE4Ahsssqic7o5wQLI04w,5,N
4/20/2011,cssmXh1OH5bCYiuNcHbc0g,boE4Ahsssqic7o5wQLI04w,3,N
4/20/2011,NgVA8B99Hdz4dvAK1bb_TQ,IvdOI86_CSCRFpid2atnyA,3,N
4/20/2011,BaYYaDoC-x7Nxj8Dinudog,IvdOI86_CSCRFpid2atnyA,5,N
4/20/2011,cufhYFdyrUAt4SWe-m0grQ,euO3-H92LCivH2B0CQPlnw,4,N
4/20/2011,Y9fhpel_l5VONWRlLn7pwQ,5OtAmmypXvuTbkFBCziF_Q,5,N
4/20/2011,lDcRjZRO36EwRB4Gxh4ReA,JMa9cTNQA5mm4GbR2W8Oiw,4,N
4/20/2011,vWXMXlF-oeRThPnp1IrA2Q,_b69OdBNLhysN1jFlYNQiA,4,N
4/20/2011,AGneGChqugDLpjtSLLsEOg,Z2nOMPedr7XYhgYhILJjEA,4,N
4/20/2011,pfJdepP88pDSrLn_vTcHTw,OKOfoisduqP24uK3WYvx7Q,4,N
4/20/2011,FxNZYTOsiXloCTlN9nTC8A,oEFJ29zAQaCNnQzebHQvpg,5,N
4/20/2011,OMcwgWxq-UyTeRGZCCWteA,sfWMOqUEp8S2adDeJp7Kzg,5,N
4/20/2011,UIWJCFESf9r9eiw0jV-xjw,vvhfPV-Llkd4fE2SHuLVvA,3,N
4/20/2011,QAka-rQem50wYyB_gaTzAg,vvhfPV-Llkd4fE2SHuLVvA,4,N
4/20/2011,dbLz7YfH5Fy6AAB-5-vDyA,yBRaSkuYwFhYEoucDyD0lA,3,N
4/20/2011,OMcwgWxq-UyTeRGZCCWteA,hylBw5ND7XyPldM6BN28vw,4,N
4/20/2011,8I1mQrs0f-lTklxnX4ReWQ,DXwSYgiXqIVNdO9dazel6w,5,N
4/20/2011,LjoS3yo9X9JA7k8HZgErFw,DXwSYgiXqIVNdO9dazel6w,5,N
4/20/2011,BDokF9NBv9KayPAuafEBIw,XgGUnYs2bjbbNvBefFtWxA,3,N
4/20/2011,s5JED37jT7hJUD7xkIq5YA,AqgG-1aD6JYj9D6OmBWO3w,3,N
4/20/2011,zbKgW_XUk_nkMlw-kHbKHw,7mCeefskNUtOkzxt_MLHKA,4,N
4/20/2011,gmPVXom7TNG4lxdsQzZnxQ,o54U2VkQama8FI30qDkWvw,4,N
4/20/2011,QhQ2YRrEhRqZ9Qdhd4n6ZA,o54U2VkQama8FI30qDkWvw,4,N
4/20/2011,pfJdepP88pDSrLn_vTcHTw,8d_DiHWB-pjBVW3a7D8EWg,4,N
4/20/2011,O_8beLYr9Ow0YO9JFqp3Lw,DBtXy8wcPsVr80oFfz-CbA,4,N
4/20/2011,-Jd_4LVKGT07AerNV39udg,8d_DiHWB-pjBVW3a7D8EWg,4,N
4/20/2011,4iOc4Fo-h6gZ-2zAJEM78g,o54U2VkQama8FI30qDkWvw,5,N
4/20/2011,cssmXh1OH5bCYiuNcHbc0g,8d_DiHWB-pjBVW3a7D8EWg,5,N
4/20/2011,iNM7SBjlzZ2W6Zsce0akdQ,qkfBgSCbekH3DHTanVL1_w,3,N
4/20/2011,cssmXh1OH5bCYiuNcHbc0g,n3VjBryfinjRG1W3LWsPBQ,5,N
4/20/2011,4mjnkd8oJVCfBKN3i4rB-g,z_qEuUuRWIq4O-YufXHf1w,5,N
4/20/2011,JOdw_qxgHxQl1D-NoQrZmg,_n3OmwreEGPQmiHKklsD8w,3,N
4/20/2011,XDhnPFJ6C1oZD70_Jme8kA,sDYjKyI_67eUhFAqVneYjA,5,N
4/20/2011,_4EMOrnOe0kUsuYz7w_B1g,sDYjKyI_67eUhFAqVneYjA,4,N
4/20/2011,ifF6Zd7XAkhdhvHyGNqrOA,juop6_3dLfPDo-un-ZuXrg,4,N
4/20/2011,iKJNiCmQCM_DbvxFupjRDg,ms5ge1XY9-Alu7HkybAMdQ,1,N
4/20/2011,BjalYSCJ8fGi0WWvaKXR7A,h-CNRJ-bqSZvz75J4A9cFg,5,N
4/20/2011,iNM7SBjlzZ2W6Zsce0akdQ,-pO0hsi0xlF4FwqLGJUizg,4,N
4/20/2011,Y9fhpel_l5VONWRlLn7pwQ,d6UbRb9W5eA1yL-DuVZ8ug,5,N
4/20/2011,OMcwgWxq-UyTeRGZCCWteA,d6UbRb9W5eA1yL-DuVZ8ug,5,N
4/20/2011,9xANaVWV263-cjw3gzOKlA,LMaoM2Ue2BR_HI9ba3JsZg,4,N
4/20/2011,eZBWqv9GecfmJWGvu0BbRw,ibreTMGGaQSanZttUchjKg,2,N
4/20/2011,OMcwgWxq-UyTeRGZCCWteA,1iehp7Z2kejBq3RSeb4Dxg,4,N
4/20/2011,Uv-9192uWvKAeVlQsBq1pA,1iehp7Z2kejBq3RSeb4Dxg,4,N
4/20/2011,i2oqH1YxQrzb29V3rifhhA,pbEiXam9YJL3neCYHGwLUA,5,Y
4/20/2011,Y4XILRlq28q0XHRmRwIjKQ,AkfSndWBxnTn-LpmiL8aLA,3,Y
4/20/2011,ciM32WdfVe3PnQeyNN783Q,tCkwBTuEFvhuaBoEUWqbuQ,4,Y
4/20/2011,7b_P9lCg4EYo6dDNds6cfA,sDYjKyI_67eUhFAqVneYjA,5,Y
4/20/2011,WY_viHNMR_EH_FOtWtBfRA,vvhfPV-Llkd4fE2SHuLVvA,4,Y
4/20/2012,VvnvYRdZkii0dqeU0XHnPg,HOJqzz1WvOmeR9oESJ4d9A,4,N
4/20/2012,0Igx-a1wAstiBDerGxXk2A,boE4Ahsssqic7o5wQLI04w,4,N
4/20/2012,9xANaVWV263-cjw3gzOKlA,boE4Ahsssqic7o5wQLI04w,4,N
4/20/2012,epctEMxdolgP27rwRVd_Uw,IvdOI86_CSCRFpid2atnyA,5,N
4/20/2012,ER50_iBlKzGgWnmZHxtXuw,5OtAmmypXvuTbkFBCziF_Q,5,N
4/20/2012,It_FU3dvRie6uagb2Wykvw,Z2nOMPedr7XYhgYhILJjEA,5,N
4/20/2012,8TXmXhIG7aTfL3lpALrjvw,Z2nOMPedr7XYhgYhILJjEA,4,N
4/20/2012,cufhYFdyrUAt4SWe-m0grQ,3Mx2PM7v8qjqhgF3cDXxbQ,4,N
4/20/2012,9qN0Rid2-XybN9fsZqNg-w,50gFzdVglOz88eFJ6v-26A,4,N
4/20/2012,kMDpDedgx_6XkSSHJf-Xhg,sfWMOqUEp8S2adDeJp7Kzg,4,N
4/20/2012,SWayxIRcuWTVMOgoy_oAoA,dLS8GPg-K1O-zJ3VJAtiyg,4,N
4/20/2012,wtr__Kphnjya0Sw_MuluOQ,dLS8GPg-K1O-zJ3VJAtiyg,4,N
4/20/2012,XaQO7mGMrEnMBMgIuqeQdQ,GEpXn9rtTMtIj5NsGFiNQw,4,N
4/20/2012,kt2XfOVLakufrMxXqzGyjw,GEpXn9rtTMtIj5NsGFiNQw,5,N
4/20/2012,z9lNxCs9Dy24J8A0xWN1tA,jGiKIJCVLZHXQDSNnSLPsw,5,N
4/20/2012,DPWJ9WvsjtwqhI9mjVryFA,jGiKIJCVLZHXQDSNnSLPsw,3,N
4/20/2012,It_FU3dvRie6uagb2Wykvw,jGiKIJCVLZHXQDSNnSLPsw,3,N
4/20/2012,IXnjX2apmcsAm6kLZY4BLw,vvhfPV-Llkd4fE2SHuLVvA,5,N
4/20/2012,m3ScQtbOSpwzkb74MoxB7Q,o4NcUfco7JxOcyfKFWyAhg,5,N
4/20/2012,BFs88_epGwlsvef2LYOEag,DXwSYgiXqIVNdO9dazel6w,5,N
4/20/2012,RtBgVg-78Pu1fwG66nrlDQ,DXwSYgiXqIVNdO9dazel6w,5,N
4/20/2012,o7n9x3i8BJITGLF7aFJyrA,DBtXy8wcPsVr80oFfz-CbA,2,N
4/20/2012,cVX9uszVLZsERDcpa1jBwg,O6uWHgJzylSjWjPSJKGhnQ,5,N
4/20/2012,mMhw2UFbTrMpBKMWr6hNMA,dKcO9OQ44RPRlkWe-vToFA,4,N
4/20/2012,rQqrE48TgzrWy2yOyYKjTQ,n3VjBryfinjRG1W3LWsPBQ,3,N
4/20/2012,VO6eo4LvSj1u6RE7iOei-g,sR4EOfPuI-at41uIxIZPhw,1,N
4/20/2012,ck1wQUEN5pDmNdadkhQe6g,n-mj6IJkWyCu4BuD2dvm0A,2,N
4/20/2012,W0ny0BqO0OJ4K4aVnSIlBw,sDYjKyI_67eUhFAqVneYjA,4,N
4/20/2012,BXV4Q9XhQcSBYLMNSkbLbQ,qqax04alS3UPx0Yp4jJNDQ,4,N
4/20/2012,TYyJNr1NEVEtpI9b2G0SnQ,Btjt4D8dJ-yEdsts3Tj5Hg,5,N
4/20/2012,ickZU5NF-0UvYsj4Mi6wgw,h-CNRJ-bqSZvz75J4A9cFg,4,N
4/20/2012,1ShtsgtANb2dc5QyrMG1ZQ,4wreIFjaPMppyEnzKHbozg,4,N
4/20/2012,Bii6ieUuE_uKFrEIwY8D-Q,-pO0hsi0xlF4FwqLGJUizg,1,N
4/20/2012,WV5hQkh5Qr9uWpp-PjFoNw,-pO0hsi0xlF4FwqLGJUizg,4,N
4/20/2012,yAhmFVwQZFllntQt8_nWQQ,F7IQngaDDBgYvhA3U31q-g,4,Y
4/20/2012,PVN61CSMwjZKN1NfHThbAg,DXwSYgiXqIVNdO9dazel6w,4,Y
4/20/2012,Ddzwy9t3Cc2AbheKhL3zdQ,dKcO9OQ44RPRlkWe-vToFA,5,Y
4/20/2012,3sypnlG8DO8SDClnxSrHNg,LYppbvgJlBG0SqjSKFiFGg,5,Y
4/20/2012,AERZ6T8Qj0NgFABdIZGbGA,cQnY_VneZisfUAqcbuEuKg,1,Y
4/20/2012,lrlP4qNytFFYUMsFH2IIzA,xjZ9eqYrzMrl2v6_1Kv6hA,5,Y
4/21/2006,WdH8pzmTvPyFucmrfI0bUA,DXwSYgiXqIVNdO9dazel6w,4,N
4/21/2006,rmI7czP4-6aqLU-odBL9fw,6PQTqW9j-sriDBQyQCJbjw,4,N
4/21/2006,ejbKf0R7jtPmw8cPrR7-PQ,xjZ9eqYrzMrl2v6_1Kv6hA,4,N
4/21/2006,rNeMzCLFzsDIs7lehNVxsA,zI0E_yruu58ea-xq9aHi-w,5,N
4/21/2007,iXm7l5l4TB13K3JEWJEYYQ,43rd1LKcZRIunySzbMsyLQ,5,N
4/21/2007,-PLNODB5bmxp_dPGx9ey9g,50gFzdVglOz88eFJ6v-26A,3,N
4/21/2007,ETIkq2oAmHZi30ANSr3Utg,oLM9piDKbj2PDgy-m3XEcQ,4,N
4/21/2007,y53JCpF6Mt0pDFQrGliMIw,xXSMc3pDWTRQHLgjBTtTUg,5,N
4/21/2007,TjDufAyIueJO_Ru4-mN-IA,1iehp7Z2kejBq3RSeb4Dxg,5,Y
4/21/2008,RV9-XCz9TKLaHpNRiwWeEg,HOJqzz1WvOmeR9oESJ4d9A,5,N
4/21/2008,D9ovFFAYDU3S0wROIqnjTw,bNXpwTSavHBV9zBk2lUlGA,5,N
4/21/2008,3gE3_MDUsCg-Tay4t1R5nA,LYppbvgJlBG0SqjSKFiFGg,2,N
4/21/2008,egYwrFDfbnV91ioNUZ8TAA,0fFLUKl71vv3eNV2xhikEw,4,N
4/21/2008,BDJt-K7YPwMruZw4ZrsMAw,43rd1LKcZRIunySzbMsyLQ,4,N
4/21/2008,wd00MLyKGaCzAjyi6unU9g,8j97C2qR95tvpbGtoFxEAw,5,N
4/21/2008,hLNsp5Mzc64pfitkzgNNhw,Z2nOMPedr7XYhgYhILJjEA,5,N
4/21/2008,xKD6xH0ga9KsMXDIwz2MCw,WaIbupMGDBi5B3SChsUH8A,4,N
4/21/2008,xSPdmYQW2Lbc9Slp9Qr7pg,50gFzdVglOz88eFJ6v-26A,4,N
4/21/2008,BDJt-K7YPwMruZw4ZrsMAw,sfWMOqUEp8S2adDeJp7Kzg,4,N
4/21/2008,mHPauyLvuuPLXRUXvzi7tQ,mlhHPnHmjO2_ypcP5Vc9Zw,2,N
4/21/2008,0jmEh-PePMF_SjJOZIKxyA,CwPi6NVuJIZZx4IBcTekFQ,2,N
4/21/2008,tYZO9mnOVAKFRXQ1DhkTew,1g52-6WzlhjIOpNAsBjPJg,4,N
4/21/2008,_1KEIIOWs4nGd3B61uwE4Q,dKcO9OQ44RPRlkWe-vToFA,4,N
4/21/2008,z6dpt0jNEo5XX-gGap49_w,qkfBgSCbekH3DHTanVL1_w,5,N
4/21/2008,qRU3CBc8CP0adVjUSxjXbg,sR4EOfPuI-at41uIxIZPhw,3,N
4/21/2008,zCvaSXHpGox-PBCcIPm2Zw,qqax04alS3UPx0Yp4jJNDQ,4,N
4/21/2008,qoeb64a7UIBYXgAGkMKEhg,Btjt4D8dJ-yEdsts3Tj5Hg,5,N
4/21/2008,sZxXpvmBUN2fSCtK_BZFoQ,d6UbRb9W5eA1yL-DuVZ8ug,4,N
4/21/2008,epd-I5vN4KUGTWCa9oBkyQ,d6UbRb9W5eA1yL-DuVZ8ug,4,N
4/21/2008,mPXwK-Isz_zslCbvhS4cjw,xjZ9eqYrzMrl2v6_1Kv6hA,5,N
4/21/2008,BDJt-K7YPwMruZw4ZrsMAw,2WoMT3wSpp9vxZeTv6u-cw,3,N
4/21/2008,mHS4JK5EVL4hFjR_Q5bmpA,ElCbMJRjgu9LDj4MxOKXew,4,N
4/21/2008,nMWFVQDz8jHEPHYzIQQ5Dw,ElCbMJRjgu9LDj4MxOKXew,3,N
4/21/2008,OGXwqL7Yt1yQyLl1IhE8ew,08X_5WTOVNvk4SgPRKBjjQ,2,N
4/21/2008,5MI-yPWJ6E-Bgw-CZlFLJQ,08X_5WTOVNvk4SgPRKBjjQ,4,N
4/21/2008,Tp3ek5EEttAcI7VL6W2cOQ,mlhHPnHmjO2_ypcP5Vc9Zw,5,Y
4/21/2009,frElgxnlsquzPA_UqFcCqA,pbEiXam9YJL3neCYHGwLUA,5,N
4/21/2009,d5SGY80KrWrFTDJck9KcQg,LYppbvgJlBG0SqjSKFiFGg,4,N
4/21/2009,h8EVZdLKMhv2XSnlZ7ahig,LYppbvgJlBG0SqjSKFiFGg,2,N
4/21/2009,_qRV6YI3wm6hF0SF-2z8ng,43rd1LKcZRIunySzbMsyLQ,5,N
4/21/2009,BqiMBLUH7Ia1a_xskYUsgQ,0fFLUKl71vv3eNV2xhikEw,4,N
4/21/2009,d5SGY80KrWrFTDJck9KcQg,_b69OdBNLhysN1jFlYNQiA,4,N
4/21/2009,frElgxnlsquzPA_UqFcCqA,50gFzdVglOz88eFJ6v-26A,2,N
4/21/2009,fYNd52EuhYoV0l-BFn1Oew,IuFEm-19YYh49T5ZlvwkDA,4,N
4/21/2009,OCl8DzSfOaIFgj8pxH92_w,oEFJ29zAQaCNnQzebHQvpg,3,N
4/21/2009,mpJpwe-qkA3sv0zNjx0JOw,oEFJ29zAQaCNnQzebHQvpg,5,N
4/21/2009,15nI6GFkmdrG880vPqQZaQ,mlhHPnHmjO2_ypcP5Vc9Zw,4,N
4/21/2009,iuyOsvd7f7W33LF_VJawRg,mlhHPnHmjO2_ypcP5Vc9Zw,3,N
4/21/2009,9zJJlKURgwwWZ8BQ_-Xchg,F7IQngaDDBgYvhA3U31q-g,4,N
4/21/2009,JsEBXUl2jBMyjo_6Hq66OA,o4NcUfco7JxOcyfKFWyAhg,2,N
4/21/2009,WWOu0ZDk9ZuQwwL-e83x_Q,o4NcUfco7JxOcyfKFWyAhg,4,N
4/21/2009,cmuFjxRFLtQesHFYuU1C6w,XgGUnYs2bjbbNvBefFtWxA,5,N
4/21/2009,pNvcz5tOmbpJRKVQT8wSBA,AqgG-1aD6JYj9D6OmBWO3w,2,N
4/21/2009,6JCcwhrLysBh0qlh0aZDOg,8d_DiHWB-pjBVW3a7D8EWg,3,N
4/21/2009,zvEBUA1boJfAzMJ6qZ5vNg,tCkwBTuEFvhuaBoEUWqbuQ,4,N
4/21/2009,h_nErN5SHrDmjKPfplfs_g,z_qEuUuRWIq4O-YufXHf1w,4,N
4/21/2009,tXenUy5kek5EKsVQAjnkFw,_n3OmwreEGPQmiHKklsD8w,4,N
4/21/2009,SrDVmxcFcmEDihVJiPYA7w,rnjz2KNgsQ2YaC_kjeuuAQ,3,N
4/21/2009,VCGVMLzQrZZvc-i4g44QQA,Btjt4D8dJ-yEdsts3Tj5Hg,3,N
4/21/2009,s8OrYoeKPr71Lf04IxoLaA,ptRZlXxngjFj5gghwPNNHA,5,N
4/21/2009,zmyJgidUFUYol72RyiSYjg,-pO0hsi0xlF4FwqLGJUizg,5,N
4/21/2009,FqytitfHkmLAsbIq5DAA_Q,d6UbRb9W5eA1yL-DuVZ8ug,5,N
4/21/2009,mSyINFt6TtXX9OHbwJfN5Q,LMaoM2Ue2BR_HI9ba3JsZg,5,N
4/21/2009,aSd-rbHK4pKsUcPdjRSq1g,2WoMT3wSpp9vxZeTv6u-cw,3,N
4/21/2009,T6oe6NYMAHYyn7S1-Ahgkw,t3pYu8eidmb2ZmexHRHT_Q,4,Y
4/21/2009,ZpwZsFTRgEfsYvlNNcD_Gg,oEFJ29zAQaCNnQzebHQvpg,4,Y
4/21/2009,aWMxaWm-ZDaxSr-0GcEmiQ,43rd1LKcZRIunySzbMsyLQ,5,Y
4/21/2009,p5xtrcF2olD4EKKT66Y48A,N7juvW8YoFIj7sEBzVF8GQ,4,Y
4/21/2009,CrNY0N9dPKRnmfGsI06VCg,N7juvW8YoFIj7sEBzVF8GQ,4,Y
4/21/2009,UMhN-1mfb1ZsTnjI1c8mog,LYppbvgJlBG0SqjSKFiFGg,5,Y
4/21/2009,UMhN-1mfb1ZsTnjI1c8mog,Z2nOMPedr7XYhgYhILJjEA,4,Y
4/21/2009,6P_6_Vwq1W4BBBzvcxmsOQ,8d_DiHWB-pjBVW3a7D8EWg,1,Y
4/21/2009,eh-_OoumAeGTuoF02F-tSA,n3VjBryfinjRG1W3LWsPBQ,3,Y
4/21/2009,JxIFZ9wSNG5a9E4LQ33cJA,ptRZlXxngjFj5gghwPNNHA,5,Y
4/21/2009,aWMxaWm-ZDaxSr-0GcEmiQ,d6UbRb9W5eA1yL-DuVZ8ug,5,Y
4/21/2010,J7GZ0y4v60cGcSAbbGncBA,HOJqzz1WvOmeR9oESJ4d9A,5,N
4/21/2010,xO2yis335efIQB28JAszpQ,HOJqzz1WvOmeR9oESJ4d9A,5,N
4/21/2010,05kZaCA4CvscY82HG6xTFA,t3pYu8eidmb2ZmexHRHT_Q,3,N
4/21/2010,_N6KUsQH7ZRkXgK9KTWYQw,boE4Ahsssqic7o5wQLI04w,3,N
4/21/2010,KgBGGhIanwaaqtXWcZc0Hw,boE4Ahsssqic7o5wQLI04w,4,N
4/21/2010,qLpfHubaS4tgIYgxuUxsjw,0fFLUKl71vv3eNV2xhikEw,3,N
4/21/2010,8wCyYjKlEqkCsLOfVSFhOw,0fFLUKl71vv3eNV2xhikEw,5,N
4/21/2010,XKvbfNylF6Yq8hpwqaZrhA,Z2nOMPedr7XYhgYhILJjEA,3,N
4/21/2010,05kZaCA4CvscY82HG6xTFA,_b69OdBNLhysN1jFlYNQiA,4,N
4/21/2010,aap28SyjYTUKlnayaVrDPg,3Mx2PM7v8qjqhgF3cDXxbQ,5,N
4/21/2010,7A6d_i4MvluxqX_Q12RFRw,OKOfoisduqP24uK3WYvx7Q,4,N
4/21/2010,rTB56JVY9zT40ThWSfhdnQ,OKOfoisduqP24uK3WYvx7Q,5,N
4/21/2010,LJThzWBzi78rsU3DkZYIUw,GEpXn9rtTMtIj5NsGFiNQw,4,N
4/21/2010,3bMU0UzI55PLKb5lD3cz0Q,NGfbRjWoqUh2fGw8DU_pmA,3,N
4/21/2010,chaufu8pCOwNE-MUTD1oGg,jGiKIJCVLZHXQDSNnSLPsw,2,N
4/21/2010,LJThzWBzi78rsU3DkZYIUw,mlhHPnHmjO2_ypcP5Vc9Zw,5,N
4/21/2010,VtUx5OMo20r7jXyqyMM1Eg,vvhfPV-Llkd4fE2SHuLVvA,5,N
4/21/2010,3n-8y4LckDDJC7MDLjX0GA,jGiKIJCVLZHXQDSNnSLPsw,5,N
4/21/2010,Q8gcorD_Vx0MyRdPxajEng,xXSMc3pDWTRQHLgjBTtTUg,4,N
4/21/2010,RsnwMzpPTgEnpiG8KMU-ng,FCcgXODBs6O7MGH3VZNyLQ,3,N
4/21/2010,4Hjtk86eTkPAcmEXDS1gKQ,F7IQngaDDBgYvhA3U31q-g,5,N
4/21/2010,KhIDecXagdYtAgHFoCGsYA,hylBw5ND7XyPldM6BN28vw,5,N
4/21/2010,HdlwaDK_i2VSki8UnDARbg,DXwSYgiXqIVNdO9dazel6w,4,N
