date,reviewerID,hotelID,rating,flagged
5/11/2010,pLIeFBHxra7a-iBtkUk9EQ,HwJkHmF__Y2VApOA31GqQw,5,N
5/11/2010,dhyUz8XyVCpphVgrH9ARdA,2m_KBLL9Bk_dwZ5n5b11nw,3,N
5/11/2010,0OX_1gH1tuSYLUlrnl9wIA,D3tzOb9LneB10eNNooZyBg,1,Y
5/11/2012,YrW0ZwG5y_mzX2m7vDqMug,Yc5wFFyMhyYsxI2Z4bhkng,2,N
5/11/2012,lxLvaKzRcN-7gtxyywgRbA,HwJkHmF__Y2VApOA31GqQw,3,N
5/11/2012,4OaO1062fNr5Rj6t7Bnrdg,HTBxJPblBauNNCm_qSQjSQ,3,N
5/11/2012,hRwSfobIJ8jFe4WhETpEPA,gAZVMESj-7Va8zntfZCvNQ,5,Y
5/11/2012,wCgypXMTI97PLZBjIte41w,gCdjyQeE0uRKCh7mVmnZzQ,5,N
5/12/2006,towh4x5PawerY_TJZQJjjA,31yYZQjEIyYE0N3p_vmoOA,4,N
5/12/2007,M1YMMS7FcggrMog8fL9h7Q,lDVAVEPaVSqHzJ2a43_IMA,5,N
5/12/2007,V7N4zvbBz4xz_NCTRm-yfA,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/12/2008,7D_hSShIHD9MMFYGJCi8rg,YfzsjiJl3m-Yza64aIL7SQ,5,N
5/12/2010,B-xjx8ieGrsz_w3bCN_2hg,tS1N1-P7QorwyRsNk3VMJA,3,N
5/12/2010,USZx-55MA2-lG2hBu6PWJA,Zxjq-Rrv0VVdD3vktiDIkw,4,N
5/12/2011,equ6YOAzcT6W_-yChmNjUw,ztuO0tozkkocR_o2OXDuQw,3,N
5/12/2012,nsyiz-kNhQPxzLtiF3P7fA,HTBxJPblBauNNCm_qSQjSQ,5,N
5/12/2012,8Rapz487ltf2mtitWVKqDQ,HTBxJPblBauNNCm_qSQjSQ,5,N
5/12/2012,nsyiz-kNhQPxzLtiF3P7fA,ezxzzWj-EIigt0p4wlbLbw,3,N
5/12/2012,-vBbg7fTK3y8W0PtpzlLWQ,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/13/2006,6CB0ToWUZphb6HbLV_hxkQ,P0d8m5E67oBc0BpVUh4nKQ,3,N
5/13/2007,M1YMMS7FcggrMog8fL9h7Q,NkOir65b_YAAQVlJR_zmJA,3,N
5/13/2007,M1YMMS7FcggrMog8fL9h7Q,2m_KBLL9Bk_dwZ5n5b11nw,2,N
5/13/2008,67nV1_Gci6Mhwhnwspeuyw,YfzsjiJl3m-Yza64aIL7SQ,3,N
5/13/2009,gccS8e4SvL53XxZOG856Wg,JF1adUKdsNebw6-8MABATg,4,N
5/13/2009,IrBr1IBag-P9NKOzcFsSKA,uy2bscWexAcIhOQJ_rn3cQ,2,N
5/13/2010,ZjaWKoTQ3TOrJh3JAS-oCg,ztuO0tozkkocR_o2OXDuQw,2,N
5/13/2010,eD2ZPyKKbjkz_1EvTirrsg,mLdvQGAFadIJkOlEoHsI7w,2,N
5/13/2010,cfQlwaZ_rX4ihlnLly6QEw,fH7EwQ9j_Ab1NJNYMoHA3w,2,Y
5/13/2010,cvSJrNteyg2Vf7_mf9Fy5A,YfzsjiJl3m-Yza64aIL7SQ,5,Y
5/13/2011,gFugBMLclUQlXvDGt9MMQQ,mgvWzZBNNHtVP5Xd5Mz39A,4,N
5/13/2011,MlafZGEQi2KtwAVLW0d3Jg,pSLh_XyV_3QS1hNsBOGHiQ,4,Y
5/13/2012,WFfMbs9iXsYZT9GHfVCLTA,SNuJYJewLhunxlhEezo15w,3,N
5/13/2012,MpzdyORV5bUIM26Sb_SsIA,XZEBxlz9ZoP76CrYvEsL1A,4,N
5/13/2012,hnOHsMODktyE4rCMChWwDA,BqJ10kFkEJi5jdjRfyURow,2,N
5/13/2012,0GvJHXKM6p03h_fDNLI46Q,ztuO0tozkkocR_o2OXDuQw,3,N
5/13/2012,IXUeKSqli1tW-I-0utd9KA,ztuO0tozkkocR_o2OXDuQw,5,N
5/13/2012,hGzscEYAxXgX-t64MVUFPQ,JF1adUKdsNebw6-8MABATg,3,Y
5/13/2012,W9YR0qsYX6IMswKiWnT_JQ,S_qmb0Uzm_cNoRjSvZ6y1w,5,N
5/14/2007,w57Yn8npGhdDHmHFGKk2jA,57PyRW-iahNX_Ur8icAfxg,5,N
5/14/2007,3mtC4cXlLmUHw6x2e4zF6A,DxfjGOEtFJQoq6m8WjYl4Q,4,N
5/14/2008,sBVZ1lnK7GOcQRHZH40jNA,RTbDvRlBaKyim0MJOzEkPQ,5,N
5/14/2010,3KG84QgF_5lzW1uDMJOghw,ia27sl8koyz1K3sX8kT5ig,5,N
5/14/2010,3YFHWu61MBhov98bcMuGhw,Ut6mvxVP5eN-Kiu7KaLrlg,4,N
5/14/2010,1x-7w8NjfzK9HTVuQUZ41w,P0d8m5E67oBc0BpVUh4nKQ,4,N
5/14/2010,yjaVuBmV98k0W7AUhkrC_Q,S_qmb0Uzm_cNoRjSvZ6y1w,5,N
5/14/2012,loHq4MfAzNeWidlVBK3k9g,RTbDvRlBaKyim0MJOzEkPQ,4,N
5/14/2012,kAeqEOGvQyI6quLXv8y1hQ,DC1sD5TsqljP_BIAV6S-pw,4,N
5/14/2012,6Rmfdr-KeHyYGbYW27fTLg,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/14/2012,NfU0zDaTMEQ4-X9dbQWd9A,p9aMkgTdOKhsjkkv4G0QBw,3,N
5/14/2012,4tINq9G2Y1o9eltM1Qq-AA,lDVAVEPaVSqHzJ2a43_IMA,5,Y
5/14/2012,5dPYf6mmIOsIjQISaoNtEg,57PyRW-iahNX_Ur8icAfxg,4,Y
5/14/2012,DeMB9AsAoUMskzRStGnZmg,rpP9iZsT3NC-Z4pUtQGoiA,4,N
5/14/2012,yb4o3QJhbuLhNlWVeSy-RQ,BISUDalmPulSzHvsO3PhDA,4,N
5/15/2006,A_Ey040gnR1J07HS0tyGdg,SrNUBeLzCCBdwdUF9qepqg,5,N
5/15/2007,A_Ey040gnR1J07HS0tyGdg,ubNzerxb8ox5bmA2EGkKBg,4,N
5/15/2008,qsvsTD9cIPbr9pAyNZMO3w,qmF64R44N-4gOHqze10TXg,5,N
5/15/2009,31Y-XTyubC8k7NR7MIJe4w,SfRCNiCTPfGwzHEM_hCVZQ,5,N
5/15/2009,31Y-XTyubC8k7NR7MIJe4w,ubNzerxb8ox5bmA2EGkKBg,4,N
5/15/2010,mrkDvC5Jvek1_cw8Ckmk9A,JF1adUKdsNebw6-8MABATg,4,N
5/15/2010,4uscIP7YDERJG9oxEFed3w,gCdjyQeE0uRKCh7mVmnZzQ,4,N
5/15/2011,6xd2nUpkqVZD45TJBcsFJQ,RTbDvRlBaKyim0MJOzEkPQ,4,N
5/15/2011,AjvCDBuuNcrW2IyRtmYdag,JF1adUKdsNebw6-8MABATg,4,N
5/15/2011,40G3LYgeGMSWPZSO1a0oSg,DxfjGOEtFJQoq6m8WjYl4Q,4,Y
5/15/2011,tXZ0x48p6oCXPLZ1-wogAw,lDVAVEPaVSqHzJ2a43_IMA,5,Y
5/15/2012,DCnqvmdvbu04hTAv7DX-Mw,eR7cmuIRnvYFrexno_wlcQ,5,N
5/15/2012,MdPrbf7Kd0lP9WnykqCS7Q,mgvWzZBNNHtVP5Xd5Mz39A,4,N
5/15/2012,xkGBar17zVnJgKh0cH1J4w,YIfXuMhZgZf3xNnRWjyDYA,4,N
5/15/2012,Nvpx9fUIAB3oddqgRLEPfg,DxfjGOEtFJQoq6m8WjYl4Q,2,N
5/15/2012,MdPrbf7Kd0lP9WnykqCS7Q,cXKeY0NugFvCSHRWJcOq9w,1,N
5/15/2012,rd9AMpcUcb44nfJpI9b1Xw,NkOir65b_YAAQVlJR_zmJA,2,N
5/15/2012,TupXdw0igjz5MtNoYvfepw,LDze56Nd8rRljNDMaD1sbA,3,Y
5/15/2012,ZCMu7iGRWjISj6SV027eLA,7Hj22TFkgAeRCXjDQqb1oA,2,Y
5/16/2008,ZYDDzSwWUqokTsmdT8AsnA,JF1adUKdsNebw6-8MABATg,2,N
5/16/2008,QG13XBbgHWydzThRBGJtyw,ztuO0tozkkocR_o2OXDuQw,4,N
5/16/2008,DHTAcCJ1YXQVOE0F8c2_dA,ezxzzWj-EIigt0p4wlbLbw,3,N
5/16/2009,VatZipEmv3Wx5iQK0QL-pA,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/16/2010,bp6JnL88C23boA18YygP8A,purV29eUqYRBrVvgqeyt_w,3,N
5/16/2010,0jQDOstEQECkL9ylX4bwDA,2m_KBLL9Bk_dwZ5n5b11nw,2,N
5/16/2011,3lUkFxUQKeMUYH7-z_kmjg,SEyUJ4t_8K4fD0ZIQnbmrA,5,N
5/16/2011,5XjbNx50hhkyNW4bVPaC_A,Ut6mvxVP5eN-Kiu7KaLrlg,4,N
5/16/2011,0M7qldVN3TtYw5BcU5I4_w,mLdvQGAFadIJkOlEoHsI7w,4,N
5/16/2011,iHpgXsAkBXQD2NmPbdDw0g,31yYZQjEIyYE0N3p_vmoOA,1,N
5/16/2011,HHLzkWZY5Yrg4ffSiHTUdw,31yYZQjEIyYE0N3p_vmoOA,1,N
5/16/2012,ZyPy5lpRwcar77OcXqSsaA,ia27sl8koyz1K3sX8kT5ig,5,N
5/16/2012,gQ0lwbmIQTsXzvJamcjbtw,SrNUBeLzCCBdwdUF9qepqg,5,N
5/16/2012,DEgEIpwSyGWWlcMuFKNgxg,mLdvQGAFadIJkOlEoHsI7w,4,N
5/16/2012,HAu5OgbkLGsmLhKBJ2RR1g,LUmAQaRrAleKdXZd8On16Q,4,N
5/17/2006,VoJnZC_l9pcPVjEATiH9Dg,eR7cmuIRnvYFrexno_wlcQ,5,N
5/17/2007,pAGSv-8vo6k6hpgqw_fIdA,BqJ10kFkEJi5jdjRfyURow,4,N
5/17/2007,Tw9uWxbjWt0aryDLKuo7iA,YfzsjiJl3m-Yza64aIL7SQ,4,N
5/17/2009,dR9OiTIjuzvDdoqjuulKrw,HwJkHmF__Y2VApOA31GqQw,5,N
5/17/2009,lwDRTzOx8_qnR8xt05_Law,BqJ10kFkEJi5jdjRfyURow,5,N
5/17/2010,uFLzxl_w96nqYUNNVeaiHQ,ia27sl8koyz1K3sX8kT5ig,2,N
5/17/2010,IQirwOzLEcFjWDXf9Jq6Bg,DC1sD5TsqljP_BIAV6S-pw,5,N
5/17/2010,nvnT51MK7nBtmt8EfjI8tw,31yYZQjEIyYE0N3p_vmoOA,5,N
5/17/2011,b8EnjL9DwA6rNDQ9yoIwWg,T_9IQ4nXSacMzrynX3pWJA,4,N
5/17/2011,cTABik0Qu7WrPTElRSYmjA,eR7cmuIRnvYFrexno_wlcQ,5,N
5/17/2012,QwAjjsRtRN3EgZohN3Yz3g,RTbDvRlBaKyim0MJOzEkPQ,4,N
5/17/2012,NLlcw5qnC_br7fOw5fbfMA,DxfjGOEtFJQoq6m8WjYl4Q,2,Y
5/18/2007,FVbtQgcCmWmQ-D6IR5BfZg,BqJ10kFkEJi5jdjRfyURow,3,N
5/18/2008,hYvZXUaDUPudb21C4BPgXw,lDVAVEPaVSqHzJ2a43_IMA,2,N
5/18/2009,4yiybZtqOAOkwO98rGSnUw,FfG-PPZCz1sB4SKZoqsZkQ,3,N
5/18/2009,yXQM5uF2jS6es16SJzNHfg,LDze56Nd8rRljNDMaD1sbA,2,N
5/18/2010,kNFE7z3BI9zEEafo4ineBw,yiXTDN-dfNq3NKXZPKgsaw,4,N
5/18/2010,TqNsoWrbOLqxZF2lA24mpA,ia27sl8koyz1K3sX8kT5ig,4,N
5/18/2010,cLePLju2DvpZDw6PNDbMOg,ubNzerxb8ox5bmA2EGkKBg,2,N
5/18/2010,9MV4h_8mxbSMNSHEUxugWg,ztuO0tozkkocR_o2OXDuQw,5,N
5/18/2010,qNcpTFx1iYMKD51eDYmk3g,lDVAVEPaVSqHzJ2a43_IMA,5,N
5/18/2011,r1GQcCXHL3dF93OvDosOaw,Y4wBzuFAMwJM2WymFEdmag,4,N
5/18/2011,ecNRIlPjIVNKAGPEUxGXSA,sGhw4H2gzW0psZom0QuZMw,3,N
5/18/2011,0eVGT1TVmeJbOJAqEvnVKw,mLdvQGAFadIJkOlEoHsI7w,4,N
5/18/2012,esTJqkvTNNas2peJfzKMKg,ia27sl8koyz1K3sX8kT5ig,4,N
5/18/2012,HUmClClluKP5Ur6X7e306Q,2m_KBLL9Bk_dwZ5n5b11nw,5,N
5/18/2012,l7Uu9GJ8d3qgWYEItBkawg,LDze56Nd8rRljNDMaD1sbA,4,Y
5/18/2012,qjiHhm5GRfbAsFCjlc1bjQ,purV29eUqYRBrVvgqeyt_w,2,Y
5/18/2012,nFSimJkp5uq8FPTyY-4NNQ,t5JK4OZzCuetIrJXdHLntg,4,Y
5/19/2008,o-t-i7nbT5N_cmkCXs5oDQ,2nnXespKBBNtDQTtrumNFg,3,N
5/19/2009,6kpaZie5whA7tQ6tMb1HOQ,31yYZQjEIyYE0N3p_vmoOA,5,N
5/19/2010,0YEz07QOi5speOJjCJlxfg,YfzsjiJl3m-Yza64aIL7SQ,3,N
5/19/2010,-r7gJoqV1uaHHOoHkhUGrQ,LDze56Nd8rRljNDMaD1sbA,5,N
5/19/2011,-Zj7AybUs0qnG5qDZ4E9Hw,XZEBxlz9ZoP76CrYvEsL1A,3,N
5/19/2011,-Zj7AybUs0qnG5qDZ4E9Hw,BqJ10kFkEJi5jdjRfyURow,2,N
5/19/2011,xq8MehjzMhUEl33Eun4OCw,JF1adUKdsNebw6-8MABATg,4,N
5/19/2011,abSv4EROV16qmh0W-xHZAA,ubNzerxb8ox5bmA2EGkKBg,5,N
5/19/2011,muT5z0-LJKiLwSWYTc590Q,p9aMkgTdOKhsjkkv4G0QBw,3,N
5/19/2012,TWqf1_xAIaYzh-OtrbQ6rw,RTbDvRlBaKyim0MJOzEkPQ,4,N
5/19/2012,Wz3xJD5EJ-HJDHF8UzniQw,BqJ10kFkEJi5jdjRfyURow,2,N
5/2/2008,JEWeLMhns4pzzkpmou2eIg,NkOir65b_YAAQVlJR_zmJA,1,Y
5/2/2010,f9oD4KWO6gVV_jcFCMHyPg,DWRJ-OU-t1Gi1hebNBKMHA,1,N
5/2/2010,YLuB9kMN-wY7T7s9PMtkwQ,HwJkHmF__Y2VApOA31GqQw,4,N
5/2/2010,8S-b3yK01byugD8bvhgZDw,lDVAVEPaVSqHzJ2a43_IMA,3,N
5/2/2010,WpnT2iNZCOuIUSpk2RcfYg,LDze56Nd8rRljNDMaD1sbA,4,N
5/2/2011,GdSZdG3qaNYrlM4wWP3A-A,ia27sl8koyz1K3sX8kT5ig,2,N
5/2/2011,X5ulROB5la9G-Td33l3m8g,DxfjGOEtFJQoq6m8WjYl4Q,4,Y
5/2/2011,tqFV9QZQZ8bL8u_ExpDGLg,HwJkHmF__Y2VApOA31GqQw,4,Y
5/2/2011,Etug_jMRDIIjTG-0sLMT8w,qmF64R44N-4gOHqze10TXg,2,Y
5/2/2011,wKPzlSO-Vyrzk8JlXr0cyQ,rpP9iZsT3NC-Z4pUtQGoiA,4,Y
5/2/2012,-gwYYjpuBylPxvaQBHdxRA,HTBxJPblBauNNCm_qSQjSQ,5,N
5/2/2012,Myy-tV1aKksxkQ2R7QUkAQ,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/2/2012,PdpWp_j67Nfr_oQF-4yKUw,wLjR0DkA4zxu8iqbUQc0Og,3,N
5/20/2006,6G4Ho6jBuaSmKAOZui8zjg,NkOir65b_YAAQVlJR_zmJA,3,N
5/20/2007,TTuOAWJulOP6LHPMpGDPbw,eR7cmuIRnvYFrexno_wlcQ,5,N
5/20/2009,B8c17RLH6AaglKN-jW4RwQ,HwJkHmF__Y2VApOA31GqQw,4,N
5/20/2010,srM23EoCcFvjnBTddScPdg,Zxjq-Rrv0VVdD3vktiDIkw,1,N
5/20/2010,9__ZKZRvQqZNsQOIefnoRQ,31yYZQjEIyYE0N3p_vmoOA,2,N
5/20/2010,40pYoBJA9rcoXPZqWGyyfg,2m_KBLL9Bk_dwZ5n5b11nw,3,N
5/20/2010,1DuqdfvQcSEl0bgTLWNneA,p9aMkgTdOKhsjkkv4G0QBw,4,N
5/20/2011,KkJ-kMp_S_zOU74LPtmSYA,ojCaK0Z7nSMB8gPGbyjzAw,4,N
5/20/2011,4OrFB2TDRsbokoYMhUf1EA,PyG0aSX3pBx0hzoSH20FnA,4,N
5/20/2012,Kkwp52HHPANMQb2OgrFLJw,BqJ10kFkEJi5jdjRfyURow,1,N
5/20/2012,LOi1qbpl2hTP0cwSDDuyBQ,eR7cmuIRnvYFrexno_wlcQ,5,N
5/20/2012,tJfrTG8C-cGP7jgUcvr1BQ,HTBxJPblBauNNCm_qSQjSQ,5,N
5/20/2012,BJbrNSxZz8Kd6nQq8XAY4g,7Hj22TFkgAeRCXjDQqb1oA,1,N
5/20/2012,GAdSK30_nawAsNoqbB244w,2m_KBLL9Bk_dwZ5n5b11nw,5,N
5/20/2012,4_GU7p2t8gI1-uFbHNBysQ,2m_KBLL9Bk_dwZ5n5b11nw,4,Y
5/21/2008,ygX0CXmBI22wI4WslUkP-A,ubNzerxb8ox5bmA2EGkKBg,4,N
5/21/2008,is-OqExMZoHdD1h3KYxoqQ,ztuO0tozkkocR_o2OXDuQw,1,N
5/21/2008,Nel1uk6T5KZ7QYU8UFx0PQ,SrNUBeLzCCBdwdUF9qepqg,4,N
5/21/2008,ujd6Jn1tYvsVlutQ_Kn4Ig,YfzsjiJl3m-Yza64aIL7SQ,3,N
5/21/2008,1TkFY3Z_g62uZ6xNhAhXoQ,NkOir65b_YAAQVlJR_zmJA,2,N
5/21/2009,H9s7_whywv9yczmJD1TCQw,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/21/2010,qL8RwBOAwXJ5VSkR-DWl5g,sGhw4H2gzW0psZom0QuZMw,2,N
5/21/2011,8CPEXMnvy5HJQ9mErAq5uA,sGhw4H2gzW0psZom0QuZMw,4,N
5/21/2011,hJcFdwBvOgOQrl1hct2iew,YfzsjiJl3m-Yza64aIL7SQ,1,N
5/21/2011,gC2USZP2FNjJNNQzU9jrVg,cXKeY0NugFvCSHRWJcOq9w,3,N
5/21/2012,UgFW_QEhfFmzXjO2bZc5nA,ztuO0tozkkocR_o2OXDuQw,4,N
5/21/2012,i9iQc8jIE7j0QuzTGXKISg,mgvWzZBNNHtVP5Xd5Mz39A,5,N
5/21/2012,of-nXkGV3ORBEsX_D6SeHQ,NkOir65b_YAAQVlJR_zmJA,1,N
5/22/2008,k_lDaDvkGSMZU2jkIZrZzA,eR7cmuIRnvYFrexno_wlcQ,5,N
5/22/2008,wDew919v8fnjqxMOyqY59A,7Hj22TFkgAeRCXjDQqb1oA,5,N
5/22/2008,b8vslHjht8t8SmKO0CKC3Q,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/22/2009,uqdUPWJVsdWzDHnILxey_g,SfRCNiCTPfGwzHEM_hCVZQ,4,N
5/22/2009,ZpzI2GhtSXUXs7rWSikwkQ,LDze56Nd8rRljNDMaD1sbA,3,N
5/22/2009,uqdUPWJVsdWzDHnILxey_g,NkOir65b_YAAQVlJR_zmJA,4,N
5/22/2010,uxT06Moj9T0ILJj0FIUY2g,DWRJ-OU-t1Gi1hebNBKMHA,1,N
5/22/2010,40pYoBJA9rcoXPZqWGyyfg,SfRCNiCTPfGwzHEM_hCVZQ,4,N
5/22/2010,40pYoBJA9rcoXPZqWGyyfg,YIfXuMhZgZf3xNnRWjyDYA,4,N
5/22/2010,lvmBFXFz4Tl89kIoMLkPIA,YfzsjiJl3m-Yza64aIL7SQ,3,N
5/22/2010,EQloo51OzlB0pryitNFfNw,2m_KBLL9Bk_dwZ5n5b11nw,4,N
5/22/2010,nebASmKSTCUZMYEAb-JWkQ,mLdvQGAFadIJkOlEoHsI7w,3,Y
5/22/2011,vKGfL8qXKHsM9ycwaoJDxA,lDVAVEPaVSqHzJ2a43_IMA,5,N
5/22/2012,M2HVnROM7q4KozDFMVrEFQ,FfG-PPZCz1sB4SKZoqsZkQ,3,N
5/22/2012,rtIBgGmyq6nHHPaU1E7Zmg,SEyUJ4t_8K4fD0ZIQnbmrA,4,N
5/22/2012,quD71CXJ305hzOfONz-TFA,mLdvQGAFadIJkOlEoHsI7w,4,N
5/22/2012,Atkw1FSk1lNhcg8vfhP5Wg,YfzsjiJl3m-Yza64aIL7SQ,4,N
5/22/2012,Q1K5N8vbeM3zNTe7HlXXsg,2m_KBLL9Bk_dwZ5n5b11nw,1,N
5/23/2007,BVdozpYiykmQtwk5WK4QsQ,DC1sD5TsqljP_BIAV6S-pw,2,N
5/23/2008,exLDEO3Rai5bEIo0AjmRCg,DC1sD5TsqljP_BIAV6S-pw,4,N
5/23/2008,6OQv7ygIsV5r2OVyAqVs-w,YfzsjiJl3m-Yza64aIL7SQ,2,N
5/23/2008,NZsdxzjFepRypRbqQZuEdw,DxfjGOEtFJQoq6m8WjYl4Q,4,Y
5/23/2008,DKr_qJHG7S6CoSd-Qv4BuQ,Ut6mvxVP5eN-Kiu7KaLrlg,1,Y
5/23/2011,XAFj3zEXusHYJW_UBuIi4A,ubNzerxb8ox5bmA2EGkKBg,4,N
5/23/2011,U13tLFucJNz1fNv_Xgdj0g,YfzsjiJl3m-Yza64aIL7SQ,4,N
5/23/2011,vKUlUXLVylwdttu7h1_Y5Q,2m_KBLL9Bk_dwZ5n5b11nw,5,N
5/23/2011,9EQmbs3OGa0jyTHpn8GaSw,ztuO0tozkkocR_o2OXDuQw,3,Y
5/23/2012,yKM5MV19ObMhZiRaPACUSA,gAZVMESj-7Va8zntfZCvNQ,5,N
5/23/2012,ikYTvRnHF1SafTBvTd5DtA,S_wqr0_GkrNOvgVVgp7__w,2,N
5/23/2012,20qXp8rickwwmPFsmoifWA,lDVAVEPaVSqHzJ2a43_IMA,1,N
5/24/2007,WJnyWEe_YK7JO47fcovBVw,FfG-PPZCz1sB4SKZoqsZkQ,4,N
5/24/2007,wwsTBKSWhtE2rc1alEkyJA,SEyUJ4t_8K4fD0ZIQnbmrA,3,N
5/24/2007,nnw3o9TS5SDBk4htLWjPQQ,RTbDvRlBaKyim0MJOzEkPQ,2,N
5/24/2008,SQvbysJ2SUVTLPfzDdVadg,ubNzerxb8ox5bmA2EGkKBg,4,N
5/24/2008,SQvbysJ2SUVTLPfzDdVadg,LUmAQaRrAleKdXZd8On16Q,4,N
5/24/2009,310aqkwHk5K9IMWH0c0YcQ,ubNzerxb8ox5bmA2EGkKBg,5,N
5/24/2010,nKgjmPhPPiJ8BL97dO76XA,33Xc1Bk_gkSY5xb2doQ7Ng,2,N
5/24/2011,rx3zq9jbVtm47bn_80bJHg,purV29eUqYRBrVvgqeyt_w,2,N
5/24/2011,vkpjSwVta--IxFOtrj-38Q,YfzsjiJl3m-Yza64aIL7SQ,2,N
5/24/2012,XFkM7gH46acw3OWUxduTAA,S_wqr0_GkrNOvgVVgp7__w,5,N
5/24/2012,N07tyUU-yS8PYUcwCPbN4A,LDze56Nd8rRljNDMaD1sbA,5,Y
5/24/2012,PMn8sGtCP3hH3Nvoo03C6g,DxfjGOEtFJQoq6m8WjYl4Q,3,Y
5/25/2007,VpZ7xmGkWgezL2wCkW_iHQ,YfzsjiJl3m-Yza64aIL7SQ,4,N
5/25/2009,8FK-q0KgiYxTr_0eJ6e58w,SfRCNiCTPfGwzHEM_hCVZQ,1,N
5/25/2009,e7u5xhcLAt-D6mVHngKxQQ,T_9IQ4nXSacMzrynX3pWJA,5,N
5/25/2009,ACWOgc1wcCzwewO30mE5zA,31yYZQjEIyYE0N3p_vmoOA,5,N
5/25/2009,xPfb2O4pxdPWf8CwKehyZg,P0d8m5E67oBc0BpVUh4nKQ,5,Y
5/25/2009,rtpBN5SLV265-ovLjteT5Q,7Hj22TFkgAeRCXjDQqb1oA,5,Y
5/25/2010,-MQPWNRr3O4PVD2qBul05Q,SfRCNiCTPfGwzHEM_hCVZQ,4,N
5/25/2010,DsRGk9IUdzmu5Ko3seIdwQ,ia27sl8koyz1K3sX8kT5ig,2,N
5/25/2010,DsRGk9IUdzmu5Ko3seIdwQ,57PyRW-iahNX_Ur8icAfxg,4,N
5/25/2010,7QzHv_fYMOpMmPGfEkVBDw,BqJ10kFkEJi5jdjRfyURow,4,N
5/25/2010,nutSaTJfODYOzfgiouMuHA,ztuO0tozkkocR_o2OXDuQw,3,N
5/25/2010,E3GLBBe64Xbsce17WxLxkA,wJJi0pIHTus5d_DWoz9TKQ,1,Y
5/25/2010,ST23hUEoDSbbn69ktAtFMg,SNuJYJewLhunxlhEezo15w,5,Y
5/25/2011,RY6m5sn3eqUNS7VHPQCrZQ,ia27sl8koyz1K3sX8kT5ig,5,N
5/25/2011,5MZGcmlojIXaPIZwT5pWnQ,ojCaK0Z7nSMB8gPGbyjzAw,4,N
5/25/2011,sZYxLqJngI38GBEd9AYe2w,C5QxZbnHUdihyeUPzcZAVw,5,N
5/25/2011,LOuHROYqS-eo_MKc6NLjrQ,JF1adUKdsNebw6-8MABATg,3,N
5/25/2011,QoWtWPcjjv2md21iz3Fxuw,LDze56Nd8rRljNDMaD1sbA,5,N
5/25/2011,nGeB8-kdjEAmchyUZ6b3Og,LDze56Nd8rRljNDMaD1sbA,5,N
5/25/2011,Gpw5deObtVBwlFeKOvjIwg,2m_KBLL9Bk_dwZ5n5b11nw,3,N
5/25/2012,KPCHblxI6jzP96MLxeSjBw,QnWFR5zQuLGL12EM_SZb8Q,4,N
5/25/2012,o8xftF__XRUdbD1irfzeOw,7Hj22TFkgAeRCXjDQqb1oA,3,N
5/25/2012,3EPUtsHjL6qH84LbkEgqdw,PRQGk-UbR7FkUFYvSOiHmA,5,N
5/26/2006,bNQ-wOd_hQwg_T7v3Rx9lQ,P0d8m5E67oBc0BpVUh4nKQ,4,N
5/26/2008,llyCvGHsiXgiTdVlX50iWw,57PyRW-iahNX_Ur8icAfxg,3,N
5/26/2008,T42MSWvXRVauYfhhGaFd8A,JF1adUKdsNebw6-8MABATg,3,N
5/26/2008,llyCvGHsiXgiTdVlX50iWw,SrNUBeLzCCBdwdUF9qepqg,5,N
5/26/2008,W0TobKzkaqtOZpIe0CrENQ,31yYZQjEIyYE0N3p_vmoOA,4,N
5/26/2009,-7KsknNh6tpHJPjs52sYsA,ubNzerxb8ox5bmA2EGkKBg,5,N
5/26/2010,U3G8REjW-H6oRdCMZg1KpA,WA6coAKLoKnMWMKYKOibLQ,3,N
5/26/2010,dCATwLTGaDZAbSFxA-4pkw,ezxzzWj-EIigt0p4wlbLbw,4,N
5/26/2010,9FOrsYpBwOIHvTzqBpe0Qw,LUmAQaRrAleKdXZd8On16Q,4,N
5/26/2011,MbBhClrXyu8-Mk5wW5y8tg,Zxjq-Rrv0VVdD3vktiDIkw,4,N
5/26/2011,vOSZuNGlPlbFAbbd0HUPkw,eR7cmuIRnvYFrexno_wlcQ,3,N
5/26/2011,aP3GeJVUUqhHTPGLj_9lmg,JF1adUKdsNebw6-8MABATg,4,N
5/26/2011,Sl4ZORA8uCnsIDe9qN1vCg,SrNUBeLzCCBdwdUF9qepqg,2,N
5/26/2011,lO4SFYJ88D8T6_kZ0IjMxA,P0d8m5E67oBc0BpVUh4nKQ,4,N
5/26/2011,uEOVL45MTwS44oJJLYGZOg,LDze56Nd8rRljNDMaD1sbA,5,N
5/26/2011,fALT_1SczGNXWp0RLv_pKg,2m_KBLL9Bk_dwZ5n5b11nw,5,N
5/26/2011,VBMvmHrN-eR90TgPp2g08A,p9aMkgTdOKhsjkkv4G0QBw,4,N
5/26/2012,QXC2ZNEkny9fK4vpUUCqfw,FfG-PPZCz1sB4SKZoqsZkQ,3,N
